,thscode,ths_stock_mv_to_fanv_fund,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,Mean
413,004683.OF,92.550930190458,82.493640651386,91.494449969316,82.406578812062,91.898516140442,94.059801550978,94.085139252687,92.297093885994,89.038591750863,93.173184713047,89.26654325045,91.304388880085,86.119057758703,92.04047247283,94.428833329104,77.794782650863,85.740865260806,89.394374770009,85.77334745894,92.639521980533,88.800554173535,83.987870197611,93.608812218771,89.32162397041188
414,004716.OF,88.576250348856,93.637244776713,94.079638505876,93.54210245135,89.064594186013,93.507007034032,89.979783355503,90.557981342213,89.684464099718,85.279329410176,86.751168637618,88.917774265228,88.296514146219,91.954795128422,87.727112610524,91.561767922131,87.681529440547,90.661166030655,91.425109163325,93.073455755022,93.871444895264,94.060874028529,94.383352117034,90.79454172395512
415,004851.OF,92.398686748529,93.102222320195,87.081450964576,86.524149849761,90.479815484189,92.507415882168,86.649590821082,93.894048886381,90.350239397587,92.645173919657,93.683077317761,94.129266855279,93.174635387435,94.397992085131,94.229551989912,93.915809060101,91.654600397038,92.980005401683,92.924792439451,91.044846399981,94.380090662566,82.77378066505,82.041057873314,91.17227394820986
416,004925.OF,31.721516535769,86.172841057107,90.453014278727,91.313769659647,94.42976429308,92.167884501538,92.645467710723,93.384567309664,92.349839419503,92.512051505114,94.088570531205,91.371295115706,88.978136198734,90.214832051966,90.75066947176,91.735713830652,91.495966209299,91.99604094132,92.937359704307,93.245249337564,93.007559893226,92.565577351903,94.038673609682,89.28592871818243
417,004995.OF,86.547548276522,93.948671318538,85.887214552961,85.476571338462,89.077020564684,87.612026576707,92.497926068852,91.724130245485,93.337383079999,92.427125130625,90.920565607638,91.843372114971,89.296566605027,89.199845215599,90.210787924082,92.609342971527,92.244398809842,92.54250580364,92.109010018069,92.092754473311,93.059750555047,93.062424635832,92.832866328982,90.89390470506098
418,005037.OF,93.774712602474,89.455985320318,85.942529241509,91.433771965136,84.0451926334,90.874708561144,91.492525073873,92.549975672388,92.9081984761,90.750340982454,93.247156786679,86.844533723025,92.657456912029,91.702823183267,92.031646144567,92.367177212478,91.896438984934,93.604861969663,91.673090225604,89.17060085521,91.959074452227,91.620581910734,91.544256404286,91.02381040406519
419,005161.OF,49.701389658335,88.635741913698,82.981796546136,85.251738765136,89.228109709089,86.108533159364,85.053662931258,91.941512631653,90.293536614509,88.278249113479,85.124004637581,87.575343976264,83.09030025536,89.569672717037,89.103263394557,86.738383385388,89.015257689861,87.487815655365,85.021526595762,88.755920889196,89.792214409121,88.981482297171,88.419932076258,85.91953865311208
420,005237.OF,91.728946633717,94.073948705105,91.21406098961,90.481763837516,91.833816320588,90.852537540635,91.685727202109,91.777887502215,87.659528418729,89.787983576418,91.868021056317,93.614074339666,91.966283275163,91.929474720188,90.026652798333,89.194552630002,91.507777870592,90.817440884014,93.275602773039,91.282591984864,91.820239975738,90.230351607342,87.743570551837,91.14664500842335
421,005259.OF,2.2177973705889,28.866227985839,83.992364570119,83.046179365415,90.363336469779,84.952511156287,89.957755432007,91.517341757711,83.17533048601,89.996527149398,89.291364990035,94.467311732891,83.479709796199,89.532872783172,85.080197825987,85.507727422119,83.446902654581,89.579873559584,84.430063198557,89.578803476846,88.985932699442,83.635810613208,83.127656124189,80.79259124434626
422,005267.OF,94.341442886141,90.873616918424,89.870629907508,86.586780052301,94.57252859542,93.754602979637,94.228719131747,93.304477701887,94.273394661809,93.901295606984,89.838380341263,90.789855626663,89.662399884912,90.831427329389,91.315784615163,93.429017031344,92.044596048486,90.93173061287,91.276745683498,93.058353141602,92.127153505674,89.710269138552,91.213746944759,91.8233455802623
423,005268.OF,86.201057800768,88.06271500792,85.418138518852,81.276614296391,91.362509583834,93.318747320397,92.877637957838,93.302288412471,90.617936848054,94.466114389925,93.983683285218,95.011172995144,90.257298027005,94.287608900139,81.121072257723,85.534451027786,80.171554242189,82.819294903158,79.775792217963,80.08560069888,80.468704081688,80.175114221473,80.40601671893,87.00004885711938
424,005402.OF,64.537029348198,88.694554217852,80.333783811462,80.584309562363,93.106071534034,83.336730601648,89.660412598133,90.256660767037,93.6433999247,92.184417173355,88.637253689871,94.211915051875,93.741818032133,94.568674284777,86.70000856873,94.280435291279,91.29318861837,94.207297906455,92.944777796858,90.162814622168,93.953694635071,93.804315210153,91.164070497796,89.39163624975298
425,005457.OF,,92.898065614862,94.789862708167,90.134775384619,93.340365806814,93.079205373233,92.884310019596,94.5801618967,93.00695344118,94.407708051553,92.207755893365,93.658116041847,93.07469027996,91.534508176613,93.399571906885,93.135097485486,93.390001031697,94.126128716649,93.582250783667,94.356079190316,91.336148860912,91.44686565,91.632362490637,93.00004476385264
426,005495.OF,93.06958903294,89.435831080316,92.074213305645,88.326581583828,90.782566599503,89.925000264691,82.584069246036,91.604304024287,85.088803895554,93.16754109886,90.926848847152,91.96112019281,90.975582907748,92.056598779827,87.95079048319,91.081320019181,84.9136245875,90.002322088319,86.702524994986,82.413829654778,90.730610810785,91.168494142254,91.550558317017,89.49968373726988
427,005505.OF,,,,90.439452462762,91.366345709944,91.5436899919,91.139944832334,86.76994731344,91.803173435678,94.217686567779,91.377857748981,81.411176321842,85.030190866845,86.27610340387,85.697374983371,91.847989523987,91.953740357472,87.3177688198,83.95872807311,89.02629743598,87.865745421873,86.230006016619,92.513489880782,88.88933545841846
428,005612.OF,,68.339362226967,85.787086157124,82.856273252936,89.593852169672,89.272256902432,92.519063940058,91.668941911091,91.138598196014,91.4030065917,92.550765523673,93.651562896152,92.273641122179,89.111739237392,91.95558389058,92.670807058437,88.897107410163,93.237862526891,90.269285615179,92.866697634515,90.957445245007,88.55259988806,88.783262425608,89.47076371917409
429,005635.OF,,90.832462568082,91.752518946782,92.122210399779,92.450554515471,92.022868711945,90.45116700506,93.9522722522,92.783972507592,89.589105950674,85.647163426538,91.082618883051,88.705814152987,91.575676713127,92.924111181079,92.091039073986,91.758183612174,92.332670459858,84.789296037609,89.077507539199,88.137215830822,90.032271156477,83.603869846433,90.35066230776933
430,005660.OF,,,,21.67427524245,68.017722692136,86.401841009556,86.23269944479,81.709972822409,91.15912435402,94.711817727004,94.127956595403,93.926144869094,90.154313699969,90.367998279566,92.463779188086,89.724103329087,92.36735639843,91.882927826006,93.695542259044,93.357640956444,93.633829476182,94.378542480499,94.072437855802,86.70300132529884
431,005662.OF,,33.609981947606,83.884205349849,86.827841942985,89.808440384645,88.07230725546,89.523127986371,90.420006686222,90.976266915837,93.915565897898,89.761414674917,88.184466011214,90.842057284928,87.629065366148,90.461578307946,92.688214425881,90.887519373476,91.718605828617,92.365049502064,92.019940935148,90.986388965962,91.525651085103,92.901307517393,87.68222743843954
432,005707.OF,,,83.011680661435,86.407752339004,90.43266291979,90.271998150613,90.358409255136,92.730166862277,88.060558356489,90.056183326038,90.846382092802,91.604230187127,89.153097257175,93.26881231838,89.048516089758,81.185354019627,80.429033884087,84.91906251051,89.827789979792,91.94499956026,92.019692899505,92.364242674509,92.203340195371,89.05447454950881
433,005777.OF,,,70.715550653024,90.451774893595,93.519255039191,93.314197275616,87.519435421598,88.561574751839,89.09562037995,87.84889991576,90.285397979009,93.306582128647,90.16117733888,93.236060274788,89.223764737257,90.849205143438,92.646108394492,91.9362082294,84.508939642802,90.782398397366,90.35390771555,92.514856069895,92.693361216125,89.6916321713439
434,005826.OF,,,,65.87757045721,90.130311255058,85.254059011301,93.869412906848,94.511329066482,83.654134272607,68.78406442622,93.450755125096,94.104147171798,85.611361765377,93.850795869004,89.058452294224,90.842148481429,87.977084256531,87.656546807306,83.164235035736,89.891256512909,93.88874109408,86.901324462021,82.377452721809,87.04275914965231
435,005927.OF,,,42.738437305421,80.790777094339,82.996143489768,81.025482112308,89.122780053827,88.691483502247,92.314471439759,92.193811303982,93.112390625672,94.283217034413,81.949660026499,93.328465188396,92.503132932416,94.265906096421,93.796987343982,92.991174709598,92.78234206355,88.486610818427,94.419119266065,91.741363010287,83.98065131166,87.50068603471605
436,005960.OF,,,91.028993726336,92.809274067336,90.614392879371,92.497613763703,92.842053277098,94.043678954186,91.852201419361,86.394127769247,90.319988622866,89.328818266615,89.834764083543,91.637636147583,93.756690863755,89.572261207692,90.688453026303,93.351108468556,91.54292317773,93.215799334407,88.204985071865,88.48825142279,86.793841203275,90.89608841683895
437,005968.OF,,,84.894675858779,87.071511309347,94.052105844108,89.586666034344,93.901156537453,91.564467912912,93.532389230501,94.611478465307,94.400132525061,94.552793992212,91.974647004933,92.19836578365,94.061237036618,94.004391226384,90.325027870559,93.381682139327,93.38031786408,93.585880352781,93.021096650784,89.098414017209,89.426236247395,92.02974637636878
438,005970.OF,,,,,19.164080357737,59.256082735263,93.225795399414,91.604321133767,88.669024899788,94.09513884389,93.606480540028,92.814756584769,93.305002383225,92.893583394671,92.576225056553,92.827730051234,92.73720052882,93.446455224672,93.531208302282,93.515883047011,90.981226061311,92.580324928149,93.237757390456,87.05622509805472
439,005983.OF,,,,,30.474337116672,90.454172153119,81.780425888228,89.112107630318,92.546218838498,90.176893653351,91.596708570882,88.167341217974,81.025669569149,90.449499181187,90.638654413599,91.342138615675,88.922396736996,94.812953648284,86.894300003344,94.312937398681,92.167131655912,92.31714661726,88.021717398447,86.59014475303032
440,006002.OF,,,11.166357445223,32.833979375669,90.850119648378,88.748691478173,89.80782411459,89.446708365156,81.179563590125,85.58884774349,90.832638364096,86.075321006904,90.604785612343,88.634238347218,88.982598031397,81.848198318355,87.971557952002,87.251477340458,89.570840255192,92.847446387182,94.833981131823,91.969911274623,91.117904068248,82.48395189764977
441,006105.OF,,,,,,90.516032584527,87.544463573825,87.801637396061,54.460556837596,84.301310226259,92.720488096301,89.065717685313,88.407622441785,82.286424362393,85.546561278355,93.141224817999,87.306683184699,92.117131644472,86.081721211252,91.810626221942,91.91349888263,88.362546931602,88.964557763341,86.79715584113065
442,006138.OF,,,,60.446776512631,96.769440966939,95.391038814084,93.371792724334,93.663820196707,94.289885682867,92.878412306776,93.704603127921,91.51327995651,94.988464605434,93.858409802789,92.766523197024,89.303686131007,93.301605275842,94.359682483296,94.643148756706,94.701975767055,94.114915154838,94.23660940236,94.744146067913,92.15241084665165
443,006228.OF,,,,,,22.323112718878,92.452091081003,92.10010533618,93.819433952681,90.485880466322,94.606868548929,91.522655453287,90.84088963589,93.667460810964,87.72280973997,90.918197425327,90.319444442651,92.096355810593,88.937764646488,93.326047591578,90.912652498374,91.432819362216,91.382521895906,87.71483952317982
444,006251.OF,,,,,,,23.147689645608,62.111195780592,86.660457672644,91.55011485979,82.855059419481,92.207008012724,82.300173789621,89.85821438784,85.705795246291,92.247811039159,91.21812885496,92.027920513392,87.411122106004,89.53777627632,93.527106854373,83.751522568677,85.660236006337,83.04572547257725
445,006282.OF,,,,23.448085276774,90.726624344582,86.596242005407,92.222785686437,91.65399671948,72.019257772717,90.503025838695,91.817186100522,93.085494124182,92.070863233676,90.125127656598,92.13127104537,91.966567916305,89.678109186612,89.921254948038,91.471530720459,92.903073266267,88.983400770675,90.91798297961,92.421549312475,86.73317144524405
446,006502.OF,,,,,79.444019377063,85.763364164934,90.630136535518,83.096192839864,85.507325280612,91.513158926751,83.642648856797,95.096254804271,88.192941602711,84.495520633295,81.970948381626,80.533079191201,79.759382027694,83.870741509335,83.085138501992,80.867825696567,89.993618176866,92.025758997227,84.657275153735,85.48133319252943
447,006555.OF,,,,,58.179340933547,78.7353367848,90.870253553207,85.574527792966,87.423807837065,88.875685675419,92.506027213975,90.056063492266,82.100107777946,89.272356851152,91.750180220575,89.454066573892,85.410324256153,81.034188857781,84.648152588501,42.55070180625,88.566652750911,83.891344748666,87.758328769581,83.08723413077121
448,006671.OF,,,,,,,82.459647221419,91.689855162493,85.072740354151,92.854711762436,92.062876704986,91.234570885706,89.702774417296,93.097439929998,93.243177463823,93.839351054738,92.31620754759,91.788292061526,91.337209888279,89.364183905758,91.336776634239,87.478091893501,87.646116244566,90.38376606661792
449,006751.OF,,,,,,54.318541229293,92.830095458327,89.969878593297,89.338542364309,93.840262979532,92.858596719777,92.028985232695,87.847707423146,90.886028611131,93.841925950181,88.730470877195,86.541593245974,92.680169649781,83.611070045896,84.766510669948,86.860826133317,90.928902154583,89.827426325108,87.87264075908278
450,006781.OF,,,,,,38.775182005685,90.580344433327,89.618290831427,90.971798282235,88.364515788223,90.889145671982,92.972549657022,92.521071218584,92.442054911625,92.096772846575,92.349773433831,90.362430117694,92.536319619821,89.756351391144,91.287200377727,90.157732993775,91.387633527503,92.906266934972,88.33196855795288
